36,SaoSebastiao,Partido A,19
36,SaoSebastiao,Partido G,5
36,SaoSebastiao,Partido C,67
36,SaoSebastiao,Partido E,8
36,SaoSebastiao,Partido F,19
37,SaoSebastiao,Partido A,42
37,SaoSebastiao,Partido G,9
37,SaoSebastiao,Partido C,267
37,SaoSebastiao,Partido E,22
37,SaoSebastiao,Partido F,199
38,SaoSebastiao,Partido A,63
38,SaoSebastiao,Partido G,3
38,SaoSebastiao,Partido C,286
38,SaoSebastiao,Partido E,18
38,SaoSebastiao,Partido F,153
39,SaoSebastiao,Partido A,60
39,SaoSebastiao,Partido G,7
39,SaoSebastiao,Partido C,243
39,SaoSebastiao,Partido E,19
39,SaoSebastiao,Partido F,99
40,SaoSebastiao,Partido A,23
40,SaoSebastiao,Partido G,3
40,SaoSebastiao,Partido C,94
40,SaoSebastiao,Partido E,13
40,SaoSebastiao,Partido F,48
41,SaoSebastiao,Partido A,69
41,SaoSebastiao,Partido G,7
41,SaoSebastiao,Partido C,336
41,SaoSebastiao,Partido E,16
41,SaoSebastiao,Partido F,135
42,SaoSebastiao,Partido A,25
42,SaoSebastiao,Partido G,6
42,SaoSebastiao,Partido C,109
42,SaoSebastiao,Partido E,11
42,SaoSebastiao,Partido F,39
43,SaoSebastiao,Partido A,64
43,SaoSebastiao,Partido G,12
43,SaoSebastiao,Partido C,325
43,SaoSebastiao,Partido E,20
43,SaoSebastiao,Partido F,148
44,SaoSebastiao,Partido A,55
44,SaoSebastiao,Partido G,7
44,SaoSebastiao,Partido C,334
44,SaoSebastiao,Partido E,28
44,SaoSebastiao,Partido F,164
45,SaoSebastiao,Partido A,56
45,SaoSebastiao,Partido G,16
45,SaoSebastiao,Partido C,260
45,SaoSebastiao,Partido E,34
45,SaoSebastiao,Partido F,122
46,SaoSebastiao,Partido A,80
46,SaoSebastiao,Partido G,25
46,SaoSebastiao,Partido C,284
46,SaoSebastiao,Partido E,47
46,SaoSebastiao,Partido F,85
47,SaoSebastiao,Partido A,75
47,SaoSebastiao,Partido G,17
47,SaoSebastiao,Partido C,244
47,SaoSebastiao,Partido E,46
47,SaoSebastiao,Partido F,103
48,SaoSebastiao,Partido A,36
48,SaoSebastiao,Partido G,9
48,SaoSebastiao,Partido C,164
48,SaoSebastiao,Partido E,23
48,SaoSebastiao,Partido F,68
49,SaoSebastiao,Partido A,67
49,SaoSebastiao,Partido G,7
49,SaoSebastiao,Partido C,362
49,SaoSebastiao,Partido E,17
49,SaoSebastiao,Partido F,212
50,SaoSebastiao,Partido A,49
50,SaoSebastiao,Partido G,6
50,SaoSebastiao,Partido C,313
50,SaoSebastiao,Partido E,23
50,SaoSebastiao,Partido F,124
51,SaoSebastiao,Partido A,48
51,SaoSebastiao,Partido G,11
51,SaoSebastiao,Partido C,286
51,SaoSebastiao,Partido E,22
51,SaoSebastiao,Partido F,99
52,SaoSebastiao,Partido A,51
52,SaoSebastiao,Partido G,14
52,SaoSebastiao,Partido C,248
52,SaoSebastiao,Partido E,24
52,SaoSebastiao,Partido F,89
53,SaoSebastiao,Partido A,46
53,SaoSebastiao,Partido G,13
53,SaoSebastiao,Partido C,277
53,SaoSebastiao,Partido E,16
53,SaoSebastiao,Partido F,95
54,SaoSebastiao,Partido A,36
54,SaoSebastiao,Partido G,6
54,SaoSebastiao,Partido C,219
54,SaoSebastiao,Partido E,21
54,SaoSebastiao,Partido F,83
55,SaoSebastiao,Partido A,2
55,SaoSebastiao,Partido G,1
55,SaoSebastiao,Partido C,78
55,SaoSebastiao,Partido E,5
55,SaoSebastiao,Partido F,18
56,SaoSebastiao,Partido A,13
56,SaoSebastiao,Partido G,3
56,SaoSebastiao,Partido C,122
56,SaoSebastiao,Partido E,5
56,SaoSebastiao,Partido F,39
57,SaoSebastiao,Partido A,43
57,SaoSebastiao,Partido G,15
57,SaoSebastiao,Partido C,346
57,SaoSebastiao,Partido E,15
57,SaoSebastiao,Partido F,124
58,SaoSebastiao,Partido A,73
58,SaoSebastiao,Partido G,7
58,SaoSebastiao,Partido C,171
58,SaoSebastiao,Partido E,18
58,SaoSebastiao,Partido F,93
59,SaoSebastiao,Partido A,42
59,SaoSebastiao,Partido G,5
59,SaoSebastiao,Partido C,212
59,SaoSebastiao,Partido E,20
59,SaoSebastiao,Partido F,106
60,Setubal,Partido A,94
60,Setubal,Partido E,24
60,Setubal,Partido C,204
60,Setubal,Partido F,91
60,Setubal,Partido G,16
61,Setubal,Partido A,17
61,Setubal,Partido E,6
61,Setubal,Partido C,88
61,Setubal,Partido F,48
61,Setubal,Partido G,4
62,Setubal,Partido A,8
62,Setubal,Partido E,8
62,Setubal,Partido C,93
62,Setubal,Partido F,56
62,Setubal,Partido G,2
63,Setubal,Partido A,26
63,Setubal,Partido E,4
63,Setubal,Partido C,56
63,Setubal,Partido F,44
63,Setubal,Partido G,5
64,Setubal,Partido A,222
64,Setubal,Partido E,54
64,Setubal,Partido C,192
64,Setubal,Partido F,221
64,Setubal,Partido G,7
65,Setubal,Partido A,179
65,Setubal,Partido E,49
65,Setubal,Partido C,220
65,Setubal,Partido F,156
65,Setubal,Partido G,13
66,Setubal,Partido A,149
66,Setubal,Partido E,43
66,Setubal,Partido C,239
66,Setubal,Partido F,118
66,Setubal,Partido G,23
67,Setubal,Partido A,99
67,Setubal,Partido E,34
67,Setubal,Partido C,308
67,Setubal,Partido F,208
67,Setubal,Partido G,16
68,Setubal,Partido A,90
68,Setubal,Partido E,37
68,Setubal,Partido C,227
