27,SaoSebastiao,Partido G,3
27,SaoSebastiao,Partido C,307
27,SaoSebastiao,Partido E,19
27,SaoSebastiao,Partido F,177
27,SaoSebastiao,Partido B,14
27,SaoSebastiao,Partido D,2
28,SaoSebastiao,Partido A,68
28,SaoSebastiao,Partido G,9
28,SaoSebastiao,Partido C,310
28,SaoSebastiao,Partido E,32
28,SaoSebastiao,Partido F,87
28,SaoSebastiao,Partido B,6
28,SaoSebastiao,Partido D,1
29,SaoSebastiao,Partido A,73
29,SaoSebastiao,Partido G,6
29,SaoSebastiao,Partido C,289
29,SaoSebastiao,Partido E,23
29,SaoSebastiao,Partido F,175
29,SaoSebastiao,Partido B,18
29,SaoSebastiao,Partido D,1
30,SaoSebastiao,Partido A,62
30,SaoSebastiao,Partido G,7
30,SaoSebastiao,Partido C,314
30,SaoSebastiao,Partido E,25
30,SaoSebastiao,Partido F,97
30,SaoSebastiao,Partido B,6
30,SaoSebastiao,Partido D,3
31,SaoSebastiao,Partido A,100
31,SaoSebastiao,Partido G,11
31,SaoSebastiao,Partido C,260
31,SaoSebastiao,Partido E,21
31,SaoSebastiao,Partido F,196
31,SaoSebastiao,Partido B,13
31,SaoSebastiao,Partido D,1
32,SaoSebastiao,Partido A,85
32,SaoSebastiao,Partido G,8
32,SaoSebastiao,Partido C,278
32,SaoSebastiao,Partido E,13
32,SaoSebastiao,Partido F,113
32,SaoSebastiao,Partido B,8
32,SaoSebastiao,Partido D,0
33,SaoSebastiao,Partido A,55
33,SaoSebastiao,Partido G,7
33,SaoSebastiao,Partido C,282
33,SaoSebastiao,Partido E,18
33,SaoSebastiao,Partido F,214
33,SaoSebastiao,Partido B,7
33,SaoSebastiao,Partido D,1
34,SaoSebastiao,Partido A,76
34,SaoSebastiao,Partido G,3
34,SaoSebastiao,Partido C,251
34,SaoSebastiao,Partido E,14
34,SaoSebastiao,Partido F,125
34,SaoSebastiao,Partido B,6
34,SaoSebastiao,Partido D,2
35,SaoSebastiao,Partido A,55
35,SaoSebastiao,Partido G,14
35,SaoSebastiao,Partido C,297
35,SaoSebastiao,Partido E,18
35,SaoSebastiao,Partido F,92
35,SaoSebastiao,Partido B,4
35,SaoSebastiao,Partido D,0
36,SaoSebastiao,Partido A,16
36,SaoSebastiao,Partido G,3
36,SaoSebastiao,Partido C,74
36,SaoSebastiao,Partido E,9
36,SaoSebastiao,Partido F,15
36,SaoSebastiao,Partido B,0
36,SaoSebastiao,Partido D,0
37,SaoSebastiao,Partido A,43
37,SaoSebastiao,Partido G,3
37,SaoSebastiao,Partido C,272
37,SaoSebastiao,Partido E,20
37,SaoSebastiao,Partido F,194
37,SaoSebastiao,Partido B,10
37,SaoSebastiao,Partido D,1
38,SaoSebastiao,Partido A,59
38,SaoSebastiao,Partido G,2
38,SaoSebastiao,Partido C,288
38,SaoSebastiao,Partido E,15
38,SaoSebastiao,Partido F,134
38,SaoSebastiao,Partido B,19
38,SaoSebastiao,Partido D,1
39,SaoSebastiao,Partido A,58
39,SaoSebastiao,Partido G,3
39,SaoSebastiao,Partido C,257
39,SaoSebastiao,Partido E,9
39,SaoSebastiao,Partido F,94
39,SaoSebastiao,Partido B,9
39,SaoSebastiao,Partido D,0
40,SaoSebastiao,Partido A,24
40,SaoSebastiao,Partido G,2
40,SaoSebastiao,Partido C,111
40,SaoSebastiao,Partido E,0
40,SaoSebastiao,Partido F,39
40,SaoSebastiao,Partido B,0
40,SaoSebastiao,Partido D,0
41,SaoSebastiao,Partido A,62
41,SaoSebastiao,Partido G,5
41,SaoSebastiao,Partido C,340
41,SaoSebastiao,Partido E,15
41,SaoSebastiao,Partido F,132
41,SaoSebastiao,Partido B,12
41,SaoSebastiao,Partido D,1
42,SaoSebastiao,Partido A,23
42,SaoSebastiao,Partido G,4
42,SaoSebastiao,Partido C,121
42,SaoSebastiao,Partido E,2
42,SaoSebastiao,Partido F,39
42,SaoSebastiao,Partido B,2
42,SaoSebastiao,Partido D,0
43,SaoSebastiao,Partido A,59
43,SaoSebastiao,Partido G,6
43,SaoSebastiao,Partido C,345
43,SaoSebastiao,Partido E,12
43,SaoSebastiao,Partido F,143
43,SaoSebastiao,Partido B,10
43,SaoSebastiao,Partido D,1
44,SaoSebastiao,Partido A,57
44,SaoSebastiao,Partido G,3
44,SaoSebastiao,Partido C,331
44,SaoSebastiao,Partido E,22
44,SaoSebastiao,Partido F,166
44,SaoSebastiao,Partido B,6
44,SaoSebastiao,Partido D,2
45,SaoSebastiao,Partido A,51
45,SaoSebastiao,Partido G,7
45,SaoSebastiao,Partido C,286
45,SaoSebastiao,Partido E,31
45,SaoSebastiao,Partido F,106
45,SaoSebastiao,Partido B,13
45,SaoSebastiao,Partido D,0
46,SaoSebastiao,Partido A,62
46,SaoSebastiao,Partido G,15
46,SaoSebastiao,Partido C,328
46,SaoSebastiao,Partido E,31
46,SaoSebastiao,Partido F,76
46,SaoSebastiao,Partido B,7
46,SaoSebastiao,Partido D,0
47,SaoSebastiao,Partido A,74
47,SaoSebastiao,Partido G,7
47,SaoSebastiao,Partido C,272
47,SaoSebastiao,Partido E,27
47,SaoSebastiao,Partido F,87
47,SaoSebastiao,Partido B,16
47,SaoSebastiao,Partido D,1
48,SaoSebastiao,Partido A,0
48,SaoSebastiao,Partido G,0
48,SaoSebastiao,Partido C,0
48,SaoSebastiao,Partido E,0
48,SaoSebastiao,Partido F,0
48,SaoSebastiao,Partido B,0
48,SaoSebastiao,Partido D,0
49,SaoSebastiao,Partido A,60
49,SaoSebastiao,Partido G,2
49,SaoSebastiao,Partido C,377
49,SaoSebastiao,Partido E,17
49,SaoSebastiao,Partido F,204
49,SaoSebastiao,Partido B,6
