50,SaoSebastiao,Partido F,130
51,SaoSebastiao,Partido A,52
51,SaoSebastiao,Partido G,8
51,SaoSebastiao,Partido C,288
51,SaoSebastiao,Partido E,20
51,SaoSebastiao,Partido F,102
52,SaoSebastiao,Partido A,54
52,SaoSebastiao,Partido G,17
52,SaoSebastiao,Partido C,236
52,SaoSebastiao,Partido E,22
52,SaoSebastiao,Partido F,99
53,SaoSebastiao,Partido A,41
53,SaoSebastiao,Partido G,10
53,SaoSebastiao,Partido C,262
53,SaoSebastiao,Partido E,17
53,SaoSebastiao,Partido F,115
54,SaoSebastiao,Partido A,44
54,SaoSebastiao,Partido G,9
54,SaoSebastiao,Partido C,212
54,SaoSebastiao,Partido E,16
54,SaoSebastiao,Partido F,86
55,SaoSebastiao,Partido A,8
55,SaoSebastiao,Partido G,0
55,SaoSebastiao,Partido C,78
55,SaoSebastiao,Partido E,6
55,SaoSebastiao,Partido F,21
56,SaoSebastiao,Partido A,14
56,SaoSebastiao,Partido G,3
56,SaoSebastiao,Partido C,113
56,SaoSebastiao,Partido E,4
56,SaoSebastiao,Partido F,48
57,SaoSebastiao,Partido A,38
57,SaoSebastiao,Partido G,15
57,SaoSebastiao,Partido C,341
57,SaoSebastiao,Partido E,13
57,SaoSebastiao,Partido F,139
58,SaoSebastiao,Partido A,62
58,SaoSebastiao,Partido G,4
58,SaoSebastiao,Partido C,177
58,SaoSebastiao,Partido E,15
58,SaoSebastiao,Partido F,107
59,SaoSebastiao,Partido A,36
59,SaoSebastiao,Partido G,6
59,SaoSebastiao,Partido C,204
59,SaoSebastiao,Partido E,16
59,SaoSebastiao,Partido F,126
60,Setubal,Partido A,93
60,Setubal,Partido E,27
60,Setubal,Partido C,188
60,Setubal,Partido F,108
60,Setubal,Partido G,12
61,Setubal,Partido A,11
61,Setubal,Partido E,4
61,Setubal,Partido C,91
61,Setubal,Partido F,55
61,Setubal,Partido G,1
62,Setubal,Partido A,8
62,Setubal,Partido E,6
62,Setubal,Partido C,103
62,Setubal,Partido F,52
62,Setubal,Partido G,0
63,Setubal,Partido A,21
63,Setubal,Partido E,5
63,Setubal,Partido C,59
63,Setubal,Partido F,46
63,Setubal,Partido G,4
64,Setubal,Partido A,211
64,Setubal,Partido E,58
64,Setubal,Partido C,187
64,Setubal,Partido F,239
64,Setubal,Partido G,7
65,Setubal,Partido A,183
65,Setubal,Partido E,43
65,Setubal,Partido C,198
65,Setubal,Partido F,180
65,Setubal,Partido G,12
66,Setubal,Partido A,144
66,Setubal,Partido E,37
66,Setubal,Partido C,230
66,Setubal,Partido F,134
66,Setubal,Partido G,21
67,Setubal,Partido A,94
67,Setubal,Partido E,42
67,Setubal,Partido C,293
67,Setubal,Partido F,223
67,Setubal,Partido G,12
68,Setubal,Partido A,84
68,Setubal,Partido E,33
68,Setubal,Partido C,220
68,Setubal,Partido F,135
68,Setubal,Partido G,7
69,Setubal,Partido A,69
69,Setubal,Partido E,35
69,Setubal,Partido C,195
69,Setubal,Partido F,94
69,Setubal,Partido G,16
70,Setubal,Partido A,62
70,Setubal,Partido E,27
70,Setubal,Partido C,322
70,Setubal,Partido F,246
70,Setubal,Partido G,12
71,Setubal,Partido A,59
71,Setubal,Partido E,28
71,Setubal,Partido C,270
71,Setubal,Partido F,162
71,Setubal,Partido G,9
72,Setubal,Partido A,35
72,Setubal,Partido E,17
72,Setubal,Partido C,174
72,Setubal,Partido F,91
72,Setubal,Partido G,10
73,Setubal,Partido A,97
73,Setubal,Partido E,42
73,Setubal,Partido C,333
73,Setubal,Partido F,179
73,Setubal,Partido G,19
74,Setubal,Partido A,144
74,Setubal,Partido G,8
74,Setubal,Partido F,157
74,Setubal,Partido C,173
74,Setubal,Partido E,33
75,Setubal,Partido A,173
75,Setubal,Partido G,15
75,Setubal,Partido F,124
75,Setubal,Partido C,162
75,Setubal,Partido E,37
76,Setubal,Partido A,30
76,Setubal,Partido G,5
76,Setubal,Partido F,28
76,Setubal,Partido C,53
76,Setubal,Partido E,6
77,Setubal,Partido A,204
77,Setubal,Partido G,8
77,Setubal,Partido F,152
77,Setubal,Partido C,194
77,Setubal,Partido E,61
78,Setubal,Partido A,118
78,Setubal,Partido G,19
78,Setubal,Partido F,108
78,Setubal,Partido C,185
78,Setubal,Partido E,38
79,Setubal,Partido A,229
79,Setubal,Partido G,15
79,Setubal,Partido F,159
79,Setubal,Partido C,214
79,Setubal,Partido E,31
80,Setubal,Partido A,153
80,Setubal,Partido G,14
80,Setubal,Partido F,155
80,Setubal,Partido C,216
80,Setubal,Partido E,35
81,Setubal,Partido A,185
81,Setubal,Partido G,21
81,Setubal,Partido F,131
81,Setubal,Partido C,178
81,Setubal,Partido E,17
82,Setubal,Partido A,160
82,Setubal,Partido G,14
82,Setubal,Partido F,113
82,Setubal,Partido C,156
82,Setubal,Partido E,38
83,Setubal,Partido A,161
83,Setubal,Partido G,23
83,Setubal,Partido F,115
83,Setubal,Partido C,205
83,Setubal,Partido E,34
84,Setubal,Partido A,163
84,Setubal,Partido G,20
84,Setubal,Partido F,126
84,Setubal,Partido C,205
84,Setubal,Partido E,48
85,Setubal,Partido A,158
85,Setubal,Partido G,33
85,Setubal,Partido F,128
85,Setubal,Partido C,233
85,Setubal,Partido E,49
86,Setubal,Partido A,129
86,Setubal,Partido G,22
86,Setubal,Partido F,102
86,Setubal,Partido C,263
86,Setubal,Partido E,43
87,Setubal,Partido A,87
87,Setubal,Partido G,7
87,Setubal,Partido F,53
87,Setubal,Partido C,130
87,Setubal,Partido E,25
88,Azeitao,Partido G,2
88,Azeitao,Partido C,81
88,Azeitao,Partido A,38
88,Azeitao,Partido F,83
88,Azeitao,Partido E,10
89,Setubal,Partido A,194
89,Setubal,Partido E,32
89,Setubal,Partido C,238
89,Setubal,Partido G,19
89,Setubal,Partido F,141
90,Setubal,Partido A,146
90,Setubal,Partido E,40
90,Setubal,Partido C,277
90,Setubal,Partido G,14
90,Setubal,Partido F,187
91,Setubal,Partido A,129
91,Setubal,Partido E,47
91,Setubal,Partido C,277
91,Setubal,Partido G,24
91,Setubal,Partido F,170
92,Sado,Partido A,43
92,Sado,Partido F,127
92,Sado,Partido G,7
92,Sado,Partido E,7
92,Sado,Partido C,506
93,Sado,Partido A,48
93,Sado,Partido F,108
93,Sado,Partido G,2
93,Sado,Partido E,7
93,Sado,Partido C,316
94,Sado,Partido A,22
94,Sado,Partido F,61
94,Sado,Partido G,5
94,Sado,Partido E,10
94,Sado,Partido C,401
95,Sado,Partido A,13
95,Sado,Partido F,39
95,Sado,Partido G,5
95,Sado,Partido E,8
95,Sado,Partido C,195
96,Gambia,Partido F,75
96,Gambia,Partido G,4
96,Gambia,Partido A,39
96,Gambia,Partido E,6
96,Gambia,Partido C,242
97,Gambia,Partido F,79
97,Gambia,Partido G,4
97,Gambia,Partido A,40
97,Gambia,Partido E,11
97,Gambia,Partido C,352
98,Azeitao,Partido C,110
98,Azeitao,Partido G,10
98,Azeitao,Partido E,59
98,Azeitao,Partido A,99
98,Azeitao,Partido F,45
99,Azeitao,Partido C,80
99,Azeitao,Partido G,8
99,Azeitao,Partido E,23
99,Azeitao,Partido A,44
99,Azeitao,Partido F,65
100,Azeitao,Partido C,56
100,Azeitao,Partido G,0
100,Azeitao,Partido E,8
100,Azeitao,Partido A,40
100,Azeitao,Partido F,52
101,Azeitao,Partido C,308
101,Azeitao,Partido G,5
101,Azeitao,Partido E,29
101,Azeitao,Partido A,46
101,Azeitao,Partido F,153
102,Azeitao,Partido C,232
102,Azeitao,Partido G,11
102,Azeitao,Partido E,53
102,Azeitao,Partido A,72
102,Azeitao,Partido F,89
103,Azeitao,Partido C,147
103,Azeitao,Partido G,8
103,Azeitao,Partido E,28
103,Azeitao,Partido A,59
